municipio_ano,pib
43108502010,"13811,23"
43108762010,"15515,93"
43109002010,"18891,08"
43110072010,"11743,2"
43111062010,"11965,08"
43111222010,"9555,86"
43111302010,"20907,86"
43111552010,"24631,89"
43112052010,"20911,86"
43112392010,"11157,3"
43112542010,"8612,55"
43112702010,"25361,39"
43113042010,"19918,31"
43114032010,"29642,12"
43114292010,"9514,09"
43115022010,"15655,21"
43116012010,"9725,46"
43116272010,"30351,65"
43116432010,"15004,92"
43117002010,"13481,8"
43117182010,"26164,05"
43117342010,"8181,12"
43117592010,"14261,85"
43117752010,"8337,1"
43117912010,"21280,08"
43118092010,"30326,63"
43119082010,"11438,46"
43119812010,"10634,78"
43120052010,"11613,56"
43120542010,"11128,11"
43121042010,"9910,38"
43121382010,"21215,09"
43121532010,"24632,33"
43121792010,"15365,85"
43122032010,"11939,58"
43122522010,"11298,47"
43123022010,"11354,4"
43123512010,"21986,41"
43123772010,"10065,21"
43123852010,"27744,01"
43124012010,"30974,06"
43124272010,"16951,17"
43124432010,"11224,56"
43124502010,"9640,31"
43124762010,"16014,44"
43125002010,"16501,89"
43126092010,"39126,49"
43126172010,"76556,19"
43126252010,"15046,7"
43126582010,"38806,52"
43126742010,"25432,56"
43127082010,"15329,65"
43127572010,"22078,99"
43128072010,"34763,08"
43129062010,"48553,13"
43129552010,"17235,44"
43130032010,"17977,76"
43130112010,"23120,2"
43130372010,"18821,8"
43130602010,"31642,2"
43130862010,"16017,64"
43131022010,"17680,23"
43132012010,"21092,7"
43133002010,"30309,64"
43133342010,"19910,66"
43133592010,"19517,32"
43133752010,"23093,49"
43133912010,"11604,75"
43134092010,"23161,92"
43134252010,"14289,93"
43134412010,"10993,7"
43134662010,"14776,13"
43134902010,"10664,52"
43135082010,"30263,66"
43136072010,"15427,14"
43136562010,"16242,18"
43137062010,"18716,4"
43138052010,"11443,88"
43139042010,"28899,89"
43139532010,"15991,38"
43140012010,"21069,78"
43140272010,"10956,54"
43140352010,"14196,03"
43140502010,"14172,35"
43140682010,"9771,23"
43140762010,"15285,89"
43141002010,"21116,15"
43141342010,"21229,79"
43141592010,"10857,84"
43141752010,"17725,13"
43142092010,"13508,18"
43143082010,"29880,98"
43144072010,"12898,79"
43144232010,"46113,72"
43144562010,"14218,32"
43144642010,"150002,08"
43144722010,"75738,53"
43144982010,"9976,23"
43145062010,"12566,8"
43145552010,"10288,06"
43146052010,"9185,51"
43147042010,"9328,37"
43147532010,"13284,07"
43147792010,"28721,34"
43147872010,"14893,8"
43148032010,"24664,26"
43149022010,"30302,72"
43150082010,"9952,06"
43150572010,"10946,54"
43150732010,"9918,21"
43151072010,"8878,79"
43151312010,"15356,72"
43151492010,"14167,1"
43151562010,"11147,87"
43151722010,"13595,67"
43152062010,"12899,74"
43153052010,"10499,74"
43153132010,"26985,49"
43153212010,"21588,5"
43153542010,"20015,84"
43154042010,"6698,09"
43154532010,"14331,52"
43155032010,"12570,94"
43155522010,"10998,46"
43156022010,"26073,73"
43157012010,"11678,78"
43157502010,"16719,17"
43158002010,"19800,69"
43159092010,"12768,23"
43159582010,"17472,49"
43160062010,"15255,5"
43161052010,"15251,35"
43162042010,"15565,71"
43163032010,"11057,07"
43164022010,"13109,73"
43164282010,"9775,44"
43164362010,"22555,2"
43164512010,"36906,2"
43164772010,"22322,59"
43165012010,"25151,22"
43166002010,"18117,58"
43167092010,"29814,65"
43167332010,"21231,17"
43167582010,"15894,23"
43168082010,"35309,28"
43169072010,"15348,54"
43169562010,"20476,37"
43169722010,"38767,43"
43170042010,"8962,82"
43171032010,"10590,67"
43172022010,"21670,12"
43172512010,"13681,52"
43173012010,"14543,23"
43174002010,"11157,03"
43175092010,"15778,93"
43175582010,"16817,61"
43176082010,"14443,56"
43177072010,"13346,92"
43177562010,"26704,22"
43178062010,"17511,7"
43179052010,"19091,7"
43179542010,"14220,66"
43180022010,"15929,82"
43180512010,"11479,33"
43181012010,"9804,83"
43182002010,"15875,41"
43183092010,"16476,83"
43184082010,"15663,51"
43184242010,"12984,84"
43184322010,"11363,18"
43184402010,"15762,72"
43184572010,"11350,49"
43184652010,"11990,34"
43184812010,"18865,22"
43184992010,"17175,5"
43185072010,"8049,29"
43186062010,"22928,34"
43186142010,"14633,55"
43186222010,"18386,26"
43187052010,"20798,92"
43188042010,"11254,69"
43189032010,"15133,33"
43190002010,"20309,84"
43191092010,"16448,31"
43191252010,"22595,39"
43191582010,"25564,8"
43192082010,"10503,6"
43193072010,"11833,38"
43193562010,"9964,73"
43193642010,"12788,91"
43193722010,"17337,22"
43194062010,"11170,14"
43195052010,"17761,59"
43196042010,"13819,94"
43197032010,"15618,34"
43197112010,"17772,37"
43197372010,"10308,38"
43197522010,"16531,63"
43198022010,"12062,46"
43199012010,"20951,41"
43200082010,"17122,24"
43201072010,"21100,02"
43202062010,"13956,29"
43202302010,"16559,72"
43202632010,"10294,09"
43203052010,"24026,07"
43203212010,"15328,22"
43203542010,"9048,69"
43204042010,"25565,06"
43204532010,"11073,19"
43205032010,"20626,72"
43205522010,"13899,33"
43205782010,"16194,11"
43206022010,"13298,51"
43206512010,"10229,64"
43206772010,"10998,23"
43207012010,"15313,68"
43208002010,"12082,31"
43208592010,"11184,83"
43209092010,"22313,95"
43210062010,"24621,14"
43211052010,"12409,4"
43212042010,"14165,17"
43213032010,"16258,1"
43213292010,"13122,73"
43213522010,"10232,18"
43214022010,"11904,99"
43214362010,"8987,05"
43214512010,"25578,89"
43214692010,"19862,23"
43214772010,9227
43214932010,"11007,95"
43215012010,"14582,99"
43216002010,"11653,52"
43216262010,19201
43216342010,"13492,97"
43216672010,"11326,46"
43217092010,"30184,89"
43218082010,"17209,97"
43218322010,"9425,06"
43218572010,"14799,3"
43219072010,"15877,75"
43219562010,"13081,02"
43220042010,"219694,74"
43221032010,"18436,29"
43221522010,"9427,38"
43221862010,"16229,73"
43222022010,"24013,94"
43222512010,"46860,87"
43223012010,"16125,7"
43223272010,"12198,42"
43223432010,"12461,99"
43223502010,"20702,29"
43223762010,"11940,27"
43224002010,"12099,3"
43225092010,"19802,18"
43225252010,"12394,14"
43225332010,"18977,22"
43225412010,"11482,24"
43225582010,"15489,55"
43226082010,"26106,8"
43227072010,"16210,43"
43228062010,"26838,68"
43228552010,"17490,48"
43229052010,"11071,66"
43230022010,"8146,08"
43231012010,8725
43232002010,"24350,4"
43233092010,"27307,22"
43233582010,"20107,4"
43234082010,"26952,98"
43234572010,"11075,03"
43235072010,"13906,79"
43236062010,"22081,68"
43237052010,"13276,35"
43237542010,"11852,36"
43237702010,"23997,78"
43238042010,"16765,92"
50002032010,"23455,13"
50002522010,"26863,4"
50006092010,"11584,36"
50007082010,"8559,89"
50008072010,"13795,36"
50008562010,"27098,74"
50009062010,"17805,01"
50010032010,"22169,07"
50011022010,"11672,94"
50012432010,"20967,34"
50015082010,"19933,6"
50019042010,"22987,46"
50020012010,"19237,33"
50021002010,"10890,89"
50021592010,"17542,69"
50022092010,"14041,93"
50023082010,"28404,03"
50024072010,"20536,51"
50026052010,"16539,49"
50027042010,"19167,99"
50028032010,"13764,39"
50029022010,"15547,64"
50029512010,"39053,6"
50031082010,"13198,75"
50031572010,"7138,67"
50032072010,"17960,14"
50032562010,"27673,29"
50033062010,"16491,68"
50034542010,"10277,13"
50034882010,"9512,03"
50035042010,"10718,72"
50037022010,"19204,78"
50037512010,"16261,69"
50038012010,"10293,25"
50039002010,"18106,88"
50040072010,"9196,33"
50041062010,"10603,81"
50043042010,"15076,99"
50044032010,"19544,31"
50045022010,"14094,13"
50046012010,"14313,15"
50047002010,"14060,16"
